Cod Seção	Seção	Cod Grupo	Grupo	Cod SubGrupo	SubGrupo	Cod Familia	FAMILIA
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469713	LUBRIFICANTE AUTOMOTIVO	469713001	ADITIVOS
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469713	LUBRIFICANTE AUTOMOTIVO	469713001	ADITIVOS
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469713	LUBRIFICANTE AUTOMOTIVO	469713001	ADITIVOS
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469713	LUBRIFICANTE AUTOMOTIVO	469713001	ADITIVOS
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618003	PURIFICADORES SPRAY
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469713	LUBRIFICANTE AUTOMOTIVO	469713001	ADITIVOS
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469713	LUBRIFICANTE AUTOMOTIVO	469713001	ADITIVOS
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469616	CERAS E SILICONES AUTOMOTIVOS	469616002	SILICONE
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469616	CERAS E SILICONES AUTOMOTIVOS	469616002	SILICONE
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469616	CERAS E SILICONES AUTOMOTIVOS	469616002	SILICONE
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469616	CERAS E SILICONES AUTOMOTIVOS	469616002	SILICONE
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469616	CERAS E SILICONES AUTOMOTIVOS	469616002	SILICONE
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469616	CERAS E SILICONES AUTOMOTIVOS	469616002	SILICONE
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469616	CERAS E SILICONES AUTOMOTIVOS	469616002	SILICONE
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469619	SHAMPOO AUTOMOTIVO	469619002	SHAMPOO/LAVA AUTO
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469615	ACESSÓRIOS PARA LIMPEZA AUTOMOTIVA	469615002	OUTROS
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469616	CERAS E SILICONES AUTOMOTIVOS	469616002	SILICONE
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469614	ACCESORIOS LIMPEZA AUTOMOTIVO	469614002	LIMPA PNEUS
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469614	ACCESORIOS LIMPEZA AUTOMOTIVO	469614002	LIMPA PNEUS
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618002	PURIFICADORES SACHET
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469614	ACCESORIOS LIMPEZA AUTOMOTIVO	469614004	PANO/ LUVA/ESTOPA E ACESS. LIMPEZA
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469614	ACCESORIOS LIMPEZA AUTOMOTIVO	469614004	PANO/ LUVA/ESTOPA E ACESS. LIMPEZA
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469614	ACCESORIOS LIMPEZA AUTOMOTIVO	469614004	PANO/ LUVA/ESTOPA E ACESS. LIMPEZA
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469713	LUBRIFICANTE AUTOMOTIVO	469713008	OLEO PARA MOTOR
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469713	LUBRIFICANTE AUTOMOTIVO	469713008	OLEO PARA MOTOR
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469615	ACESSÓRIOS PARA LIMPEZA AUTOMOTIVA	469615002	OUTROS
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469619	SHAMPOO AUTOMOTIVO	469619002	SHAMPOO/LAVA AUTO
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469614	ACCESORIOS LIMPEZA AUTOMOTIVO	469614002	LIMPA PNEUS
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469614	ACCESORIOS LIMPEZA AUTOMOTIVO	469614002	LIMPA PNEUS
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469614	ACCESORIOS LIMPEZA AUTOMOTIVO	469614001	KIT LIMPEZA
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469614	ACCESORIOS LIMPEZA AUTOMOTIVO	469614002	LIMPA PNEUS
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469614	ACCESORIOS LIMPEZA AUTOMOTIVO	469614003	LIMPA VIDRO
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469614	ACCESORIOS LIMPEZA AUTOMOTIVO	469614003	LIMPA VIDRO
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469619	SHAMPOO AUTOMOTIVO	469619002	SHAMPOO/LAVA AUTO
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469614	ACCESORIOS LIMPEZA AUTOMOTIVO	469614002	LIMPA PNEUS
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469615	ACESSÓRIOS PARA LIMPEZA AUTOMOTIVA	469615002	OUTROS
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469614	ACCESORIOS LIMPEZA AUTOMOTIVO	469614003	LIMPA VIDRO
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469616	CERAS E SILICONES AUTOMOTIVOS	469616002	SILICONE
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469616	CERAS E SILICONES AUTOMOTIVOS	469616002	SILICONE
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469619	SHAMPOO AUTOMOTIVO	469619002	SHAMPOO/LAVA AUTO
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469619	SHAMPOO AUTOMOTIVO	469619002	SHAMPOO/LAVA AUTO
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469618	PURIFICADORES DE AR, DEODORANTES E AROMATIZANTES AUTOMOTIVOS	469618001	PURIFICADORES LÍQUIDO 
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469619	SHAMPOO AUTOMOTIVO	469619002	SHAMPOO/LAVA AUTO
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469614	ACCESORIOS LIMPEZA AUTOMOTIVO	469614004	PANO/ LUVA/ESTOPA E ACESS. LIMPEZA
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469619	SHAMPOO AUTOMOTIVO	469619002	SHAMPOO/LAVA AUTO
46	AUTOMOTIVOS	4697	FILTROS E LUBRIFICANTES	469713	LUBRIFICANTE AUTOMOTIVO	469713006	GRAFITE
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469614	ACCESORIOS LIMPEZA AUTOMOTIVO	469614003	LIMPA VIDRO
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469616	CERAS E SILICONES AUTOMOTIVOS	469616002	SILICONE
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469615	ACESSÓRIOS PARA LIMPEZA AUTOMOTIVA	469615002	OUTROS
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469619	SHAMPOO AUTOMOTIVO	469619002	SHAMPOO/LAVA AUTO
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469619	SHAMPOO AUTOMOTIVO	469619002	SHAMPOO/LAVA AUTO
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469615	ACESSÓRIOS PARA LIMPEZA AUTOMOTIVA	469615002	OUTROS
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469615	ACESSÓRIOS PARA LIMPEZA AUTOMOTIVA	469615002	OUTROS
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469619	SHAMPOO AUTOMOTIVO	469619002	SHAMPOO/LAVA AUTO
46	AUTOMOTIVOS	4696	LIMPEZA AUTOMOTIVA	469619	SHAMPOO AUTOMOTIVO	469619002	SHAMPOO/LAVA AUTO
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469905	CAPA AUTOMOTIVAS	469905004	CAPA PARA VOLANTE
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469905	CAPA AUTOMOTIVAS	469905001	CAPA PARA BANCO 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469905	CAPA AUTOMOTIVAS	469905001	CAPA PARA BANCO 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469905	CAPA AUTOMOTIVAS	469905003	CAPA PARA VEICULOS
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469905	CAPA AUTOMOTIVAS	469905003	CAPA PARA VEICULOS
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469905	CAPA AUTOMOTIVAS	469905003	CAPA PARA VEICULOS
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469905	CAPA AUTOMOTIVAS	469905001	CAPA PARA BANCO 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469905	CAPA AUTOMOTIVAS	469905001	CAPA PARA BANCO 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469905	CAPA AUTOMOTIVAS	469905001	CAPA PARA BANCO 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469901	ACCESORIOS AUTOMOTIVOS	469901001	OUTROS 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469905	CAPA AUTOMOTIVAS	469905001	CAPA PARA BANCO 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469905	CAPA AUTOMOTIVAS	469905001	CAPA PARA BANCO 
46	AUTOMOTIVOS	4699	ACCESORIOS AUTOMOTIVOS	469905	CAPA AUTOMOTIVAS	469905001	CAPA PARA BANCO 
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
46	AUTOMOTIVOS	4698	BATERIAS DE AUTOMOTIVAS	469811	BATERIAS DE AUTOMOTIVAS	469811001	BATERIAS
